172,892,176,896
172,896,176,900
176,312,188,352
176,356,188,376
176,476,188,492
180,664,184,676
184,224,196,276
188,532,204,548
188,640,204,700
188,736,196,752
188,776,196,792
188,856,200,868
188,876,192,888
188,904,200,920
188,972,200,984
188,1012,200,1024
192,444,204,480
192,484,204,524
192,584,204,612
192,616,196,632
192,704,196,708
192,708,196,712
192,760,196,764
192,764,196,768
192,796,200,800
192,808,196,812
192,812,196,816
188,904,200,924
192,956,200,964
188,972,200,988
192,992,200,1008
196,296,208,344
196,352,208,404
196,412,204,436
192,796,200,804
200,112,216,160
200,164,216,196
200,204,216,272
200,704,204,708
200,708,204,712
200,752,204,756
200,756,204,760
200,808,204,812
200,812,204,816
204,20,216,84
204,88,216,104
208,792,224,800
208,808,212,812
208,812,212,816
208,836,212,840
208,840,212,844
208,852,212,856
208,856,212,860
208,960,220,976
212,324,228,356
212,360,228,368
212,376,216,380
212,380,216,384
212,380,224,444
212,460,224,476
212,480,224,544
212,568,216,584
212,596,224,640
212,648,224,700
212,732,224,756
212,868,216,872
212,872,216,876
212,916,220,928
212,1020,216,1024
216,296,228,320
216,776,220,780
216,780,220,784
216,852,220,856
216,856,220,860
216,900,220,912
216,936,220,940
216,940,220,944
216,984,220,988
216,1020,220,1024
220,20,236,248
220,252,236,276
220,568,228,572
220,568,228,576
220,584,228,596
220,712,224,728
220,808,224,812
220,812,224,816
220,980,224,984
228,792,236,804
228,880,236,892
228,980,232,984
228,984,232,988
232,296,244,332
232,340,244,372
232,376,244,416
232,424,244,444
232,440,244,484
232,512,244,536
232,536,236,540
232,532,236,544
232,532,236,548
232,568,236,580
232,596,236,612
232,644,240,672
232,684,240,692
232,704,240,748
232,752,236,788
232,808,240,816
232,920,236,924
232,992,236,996
232,996,236,1000
236,584,244,592
236,620,240,624
236,624,240,628
236,920,240,924
240,20,276,80
240,84,256,164
240,168,252,248
240,252,252,276
240,492,244,496
240,496,244,500
240,568,244,572
240,572,244,576
240,928,244,932
240,932,244,936
240,940,244,956
240,988,244,1016
256,92,292,176
256,244,272,276
260,88,272,108
260,184,272,240
260,296,276,1024
276,20,292,84
276,172,284,180
276,200,292,248
276,256,288,276
280,176,288,184
280,180,288,188
280,184,288,192
276,160,292,192
292,336,328,472
292,476,324,492
292,504,324,564
292,576,324,672
292,708,324,792
292,992,296,996
292,996,296,1000
292,1012,296,1016
292,1016,296,1020
296,20,312,48
296,56,312,128
296,136,312,152
296,160,312,244
296,252,308,276
296,292,328,332
304,680,324,704
312,192,328,276
316,20,328,68
316,72,328,108
316,116,328,152
316,160,328,188
328,968,360,1024
332,40,348,156
332,160,348,240
336,20,348,36
340,496,376,700
340,712,372,728
340,728,372,744
340,744,376,820
344,328,380,396
344,404,376,420
344,420,376,488
352,36,368,68
352,72,368,132
352,216,368,240
352,244,364,276
356,136,368,212
364,964,368,968
364,968,368,972
364,992,368,996
364,996,368,1000
372,156,388,188
372,192,384,224
372,228,384,260
372,264,384,276
376,20,388,52
376,56,388,112
376,116,388,152
376,840,540,1024
388,176,404,192
388,196,404,244
392,20,424,120
392,116,400,124
392,120,400,128
392,124,400,132
392,128,400,136
392,132,400,140
392,136,400,144
392,140,400,148
392,144,400,152
392,148,400,156
392,152,400,160
392,156,400,164
392,160,400,168
392,248,404,276
396,440,400,688
392,108,404,168
408,128,424,164
408,172,424,200
408,208,424,276
424,452,436,660
428,160,444,200
428,204,440,220
428,224,444,276
432,20,464,76
432,80,444,112
432,116,444,156
444,564,452,576
444,632,452,648
444,708,460,728
448,104,464,144
448,152,460,188
448,196,460,212
448,220,460,276
448,340,464,432
448,512,452,516
448,516,452,520
448,532,452,544
444,564,452,580
448,584,452,588
448,588,452,592
448,608,452,624
448,656,452,660
448,660,452,664
448,672,452,688
448,692,452,696
448,696,452,700
448,740,456,748
448,756,452,760
448,760,452,764
448,776,452,792
448,796,452,800
448,800,452,804
452,72,460,80
448,56,464,96
452,312,464,336
456,516,460,536
456,568,460,572
456,572,460,576
456,584,460,588
456,588,460,592
456,616,460,620
456,620,460,624
456,656,460,660
456,660,460,664
456,672,460,676
456,676,460,680
456,692,460,708
456,756,460,760
456,760,460,764
464,624,476,640
464,776,472,788
468,20,484,76
468,84,480,152
468,156,480,248
468,252,480,276
468,296,484,356
468,368,480,392
468,396,480,452
468,456,480,544
468,580,480,596
468,608,472,612
468,612,472,616
468,656,472,660
468,644,480,664
468,672,472,696
468,704,472,716
472,564,480,584
476,664,480,696
476,724,480,740
476,776,480,792
484,20,500,88
484,92,500,144
484,148,500,204
484,404,500,480
484,484,500,516
484,520,496,544
484,756,492,760
484,756,492,764
484,796,496,816
488,208,500,244
488,292,520,400
488,576,492,580
488,580,492,584
488,604,496,616
488,632,500,684
488,696,492,700
488,704,492,740
492,696,496,700
504,36,520,68
504,72,520,156
504,160,520,188
504,192,520,248
504,252,516,272
504,424,516,452
504,460,516,496
504,516,508,520
504,520,508,524
504,516,516,544
504,596,512,612
504,644,508,648
504,636,512,652
504,660,508,664
504,664,508,668
504,672,508,684
504,724,508,728
504,728,508,732
504,740,508,744
504,744,508,748
504,756,508,772
504,808,512,820
508,412,516,416
508,412,516,420
504,588,512,612
512,396,520,404
512,496,516,500
512,500,516,504
512,672,516,676
512,676,516,680
512,732,516,736
512,736,516,740
512,764,516,768
512,768,516,772
524,132,540,200
524,204,536,236
524,240,536,248
524,252,540,272
524,292,540,360
524,376,540,464
524,468,536,512
524,516,528,536
524,576,528,580
524,580,528,584
524,684,528,688
524,688,528,692
528,20,540,44
528,48,540,128
528,364,540,372
528,536,536,544
528,628,536,640
528,704,532,716
532,516,536,532
532,568,536,584
532,660,536,664
532,664,536,668
532,684,536,688
532,688,536,692
532,720,536,736
532,748,536,752
532,752,536,756
532,760,540,764
532,760,540,768
532,800,536,804
532,804,536,808
532,812,536,816
532,816,536,820
540,504,548,508
540,520,552,540
540,672,556,696
540,856,548,864
540,868,544,872
540,872,544,876
544,20,560,36
544,40,560,132
544,136,556,272
544,292,560,340
544,344,556,396
544,400,556,428
544,432,556,456
544,460,548,472
544,476,556,488
540,504,548,512
544,572,548,576
544,576,548,580
544,588,548,592
544,592,548,596
544,628,548,632
544,632,548,636
544,644,548,668
544,756,552,764
544,776,548,780
544,800,552,820
544,844,552,848
544,844,552,852
548,704,556,712
548,704,556,716
548,724,552,728
548,728,552,732
548,780,552,784
552,460,556,472
552,564,556,580
552,628,556,644
560,136,576,160
560,168,576,228
560,240,576,272
560,416,576,484
560,488,564,492
560,492,564,496
560,504,564,508
560,508,564,512
560,520,564,524
560,524,564,528
560,532,568,544
560,632,568,648
564,20,580,36
564,40,576,128
564,292,576,348
564,356,576,412
564,564,572,584
568,488,572,492
568,492,572,496
568,520,572,536
568,652,576,664
572,632,576,644
580,72,600,120
580,128,596,200
580,208,596,236
580,244,596,272
580,316,596,388
580,584,584,596
584,20,600,64
584,292,596,316
584,392,596,424
584,616,588,672
584,684,588,688
584,688,588,692
584,700,588,704
584,704,588,708
584,712,588,716
584,716,588,720
584,732,592,740
584,748,592,760
584,780,588,784
584,784,588,788
584,796,588,812
592,584,596,588
592,588,596,592
592,604,596,608
592,608,596,612
592,616,596,620
592,620,596,624
592,628,596,632
592,632,596,636
592,852,596,856
592,856,596,860
592,1008,600,1024
596,904,600,908
596,896,604,912
596,928,600,940
596,948,608,972
596,988,604,1004
600,404,612,440
600,444,612,468
600,476,612,492
600,512,604,524
600,804,604,808
600,808,604,812
600,860,604,864
604,64,620,228
604,308,616,332
604,336,616,352
604,356,616,384
604,388,616,392
604,608,608,612
604,612,608,616
604,632,608,636
604,636,608,640
604,660,608,676
604,856,608,860
604,388,616,396
608,496,612,500
608,500,612,504
608,516,612,536
616,452,632,472
616,484,632,532
620,292,636,352
620,356,632,376
620,380,632,420
620,424,632,448
620,536,628,544
620,596,632,648
620,680,632,696
624,660,632,676
624,1004,628,1008
624,1008,628,1012
628,576,632,592
628,700,632,704
628,704,632,708
628,784,632,796
636,444,652,468
636,476,648,512
636,524,648,544
640,0,1024,276
640,292,652,348
640,356,652,372
640,376,652,436
640,564,648,572
640,584,644,588
640,588,644,592
640,596,648,600
640,596,648,604
640,616,652,624
640,688,644,692
640,692,644,696
640,700,644,704
640,704,644,708
640,716,652,740
640,768,644,772
640,772,644,776
640,816,644,820
640,820,644,824
644,640,648,644
644,644,648,648
648,604,652,608
648,608,652,612
648,628,652,632
648,632,652,636
652,844,684,868
652,904,684,956
652,972,684,992
656,292,672,352
656,372,672,388
656,392,672,408
656,412,668,500
656,504,668,512
656,524,668,544
660,356,672,368
660,588,664,592
660,592,664,596
660,664,664,668
660,668,664,672
660,704,672,716
660,748,664,752
660,752,664,756
664,872,688,888
664,892,684,900
664,1008,684,1024
668,664,672,668
668,668,672,672
668,732,672,744
672,996,684,1004
676,336,692,404
676,408,688,464
676,468,688,484
676,488,680,492
676,492,680,496
676,500,680,520
680,292,692,332
680,524,688,544
680,576,684,596
680,608,684,612
680,612,684,616
680,628,684,632
680,632,684,636
680,656,684,668
680,704,692,728
680,736,684,748
680,752,684,756
680,756,684,760
680,784,684,788
680,788,684,792
684,496,688,500
684,500,688,504
684,512,688,516
684,516,688,520
684,816,688,820
684,812,692,824
688,584,692,588
688,588,692,592
688,608,692,636
688,760,692,764
688,764,692,768
692,512,696,516
696,292,712,316
696,320,712,496
692,508,700,520
700,596,704,600
700,600,704,604
700,632,704,636
700,636,704,640
700,660,704,664
700,664,704,668
700,672,704,676
700,676,704,680
700,788,704,792
700,792,704,796
704,576,708,580
704,580,708,584
704,732,708,744
704,752,708,764
708,1012,712,1024
712,492,724,512
712,536,720,544
716,292,728,324
716,328,728,416
716,420,728,456
716,460,728,488
720,596,724,600
720,600,724,604
720,616,724,632
720,636,724,656
720,688,724,704
720,712,724,716
720,716,724,720
720,744,728,756
720,760,728,788
728,596,732,600
728,600,732,604
728,608,732,624
728,636,732,648
728,704,732,716
732,292,752,360
732,344,768,440
732,444,764,464
732,464,744,520
732,524,744,544
736,584,740,588
736,588,740,592
736,660,744,664
736,800,744,808
736,888,752,936
736,940,748,1024
740,624,744,628
740,628,744,632
740,636,744,640
740,640,744,644
736,660,744,668
740,688,744,700
740,704,744,720
740,736,744,780
740,784,744,788
740,788,744,792
740,816,744,820
740,820,744,824
744,584,748,588
744,588,748,592
744,724,748,728
748,596,752,600
748,600,752,604
748,616,752,628
748,632,752,644
748,688,752,704
748,720,752,724
748,736,752,748
752,292,768,332
752,472,768,520
752,524,756,544
760,584,764,588
760,604,772,648
760,672,764,684
760,692,772,716
760,740,768,768
760,788,764,792
760,792,764,796
760,804,768,824
760,968,776,1008
764,584,768,588
764,592,772,600
764,860,768,884
764,888,768,916
764,920,776,932
764,1016,776,1024
768,564,772,568
768,568,772,572
768,664,772,668
768,668,772,672
768,680,772,684
768,684,772,688
772,292,788,324
772,292,804,404
772,420,784,492
772,528,780,544
772,876,776,880
772,880,776,884
772,888,776,904
772,908,776,912
772,912,776,916
776,672,792,724
776,776,788,788
776,796,788,820
780,516,784,520
780,520,784,524
780,564,792,572
780,576,792,604
780,612,792,640
780,648,792,656
780,660,792,680
780,728,788,732
780,752,788,760
780,728,788,736
784,764,788,768
784,768,788,772
784,844,792,848
784,844,792,852
784,864,796,900
784,908,796,916
784,932,796,956
784,968,796,1004
784,1008,788,1012
784,1012,788,1016
784,1008,796,1024
788,392,804,444
788,452,804,480
788,488,804,544
784,908,796,920
796,568,812,628
796,672,808,696
796,708,808,752
796,756,808,768
796,800,800,812
800,636,812,656
800,660,804,664
800,664,804,668
800,772,808,780
800,788,808,824
800,940,816,964
800,1012,816,1024
804,844,816,884
804,888,816,900
804,968,816,1004
808,292,824,328
808,336,824,384
808,388,824,424
808,428,824,488
808,492,824,504
808,508,824,524
808,528,820,544
808,908,816,932
816,668,828,704
816,708,828,720
816,724,828,756
816,764,828,776
816,784,820,808
820,576,832,596
820,600,824,604
820,604,824,608
820,620,832,652
820,796,828,816
820,796,828,820
820,844,836,888
824,888,828,892
824,892,828,896
824,908,836,932
824,948,836,976
824,992,828,1004
828,292,844,344
828,348,844,396
828,292,864,500
828,496,836,504
828,500,836,508
828,504,836,512
828,508,836,516
828,512,836,520
828,516,836,524
828,520,836,528
828,536,840,540
828,600,832,604
828,604,832,608
828,1016,832,1020
828,1020,832,1024
832,524,840,532
828,536,840,544
828,492,844,532
836,604,848,628
836,632,848,664
836,672,848,768
836,772,848,796
836,796,848,820
840,572,844,596
840,944,856,1004
840,1008,852,1024
844,856,848,860
844,860,848,864
844,872,848,876
844,876,848,880
844,864,856,900
844,912,856,932
848,504,860,544
848,580,852,596
848,844,856,860
848,936,852,940
852,936,856,940
856,568,872,580
856,596,872,632
856,636,868,668
856,676,860,680
856,680,860,684
856,688,872,720
856,724,872,800
856,804,868,824
860,584,872,596
860,844,876,892
860,904,872,932
860,948,872,992
860,1004,872,1024
864,468,880,496
864,504,884,544
868,292,884,312
868,320,884,336
868,344,880,400
868,408,880,460
876,568,892,644
876,656,888,712
876,724,888,784
876,792,888,824
880,844,892,896
880,900,892,912
880,912,892,940
880,944,892,976
880,980,892,1024
884,292,900,444
884,444,892,452
892,624,908,688
896,568,912,600
896,604,908,620
896,692,908,720
896,720,908,744
896,748,908,780
896,784,908,812
896,816,908,824
900,844,912,940
904,308,920,376
904,384,920,412
904,388,940,520
904,520,920,548
912,568,932,616
912,624,932,688
912,700,932,716
912,732,928,764
912,772,928,788
912,772,928,792
912,800,928,824
916,892,932,944
916,952,932,1000
920,864,928,884
920,1004,932,1024
924,352,940,380
924,528,940,548
928,292,940,344
932,732,948,760
932,772,948,824
936,568,972,616
936,624,948,720
936,956,952,1000
940,844,952,896
940,900,952,908
940,916,952,944
940,1004,952,1024
944,292,1024,404
944,400,952,408
944,404,952,412
944,408,952,416
944,412,952,420
944,416,952,424
944,420,952,428
944,432,960,548
952,400,960,408
952,404,960,412
952,408,960,416
952,412,960,420
952,416,960,424
952,420,960,428
952,612,968,628
952,612,968,632
952,636,968,664
952,708,968,720
952,780,964,824
952,672,968,720
956,728,968,768
956,880,972,948
956,956,972,988
956,1004,968,1024
960,844,972,872
964,400,972,408
964,404,972,412
964,408,972,416
964,412,972,420
964,416,972,424
964,420,972,428
964,424,972,432
964,428,972,436
964,444,980,476
964,480,980,548
972,400,980,408
972,404,980,412
972,408,980,420
944,332,980,436
976,568,992,604
976,956,992,984
976,992,992,1020
980,844,1012,908
980,916,992,952
984,400,992,408
984,404,992,412
984,408,992,416
984,412,992,420
984,416,992,424
984,420,992,428
984,440,996,476
984,480,996,504
984,508,996,548
984,352,1000,436
992,684,1008,756
992,760,1008,792
992,800,1004,824
996,584,1008,632
996,636,1008,652
996,656,1008,680
996,928,1012,944
996,952,1008,980
996,988,1012,1024
1000,408,1016,548
1000,904,1012,916
1000,912,1008,920
996,880,1012,924
1012,568,1024,632
1012,656,1024,688
1012,700,1024,756
1012,764,1024,788
1012,800,1024,828
1012,976,1024,1024
1016,640,1024,652
1016,848,1024,884
1016,908,1024,936
1016,940,1024,972
1020,404,1024,420
1020,468,1024,484
1020,504,1024,524
1020,888,1024,904
